id	effectiveTime	active	moduleId	sourceId	value	relationshipGroup	typeId	characteristicTypeId	modifierId
280791000003029	20240701	1	999991001000101	318475005	#1	0	1142139005	900000000000011006	900000000000451002
280841000003027	20240701	1	999991001000101	318475005	#50	1	1142135004	900000000000011006	900000000000451002
280851000003029	20240701	1	999991001000101	318475005	#1	1	1142136003	900000000000011006	900000000000451002
282091000003026	20240701	1	999991001000101	775934002	#1	0	1142139005	900000000000011006	900000000000451002
282121000003025	20240701	1	999991001000101	777947006	#1	0	1142139005	900000000000011006	900000000000451002
283251000003022	20240701	1	999991001000101	765523008	#1	0	1142139005	900000000000011006	900000000000451002
283301000003028	20240701	1	999991001000101	765523008	#80	1	1142135004	900000000000011006	900000000000451002
283311000003026	20240701	1	999991001000101	765523008	#1	1	1142136003	900000000000011006	900000000000451002
284271000003029	20240701	1	999991001000101	782057008	#1	0	1142139005	900000000000011006	900000000000451002
284321000003022	20240701	1	999991001000101	782057008	#1	1	1142137007	900000000000011006	900000000000451002
284331000003024	20240701	1	999991001000101	782057008	#50	1	1142138002	900000000000011006	900000000000451002
284401000003023	20240701	1	999991001000101	410887007	#1	0	1142139005	900000000000011006	900000000000451002
284451000003024	20240701	1	999991001000101	410887007	#65	1	1142135004	900000000000011006	900000000000451002
284461000003022	20240701	1	999991001000101	410887007	#1	1	1142136003	900000000000011006	900000000000451002
284761000003028	20240701	1	999991001000101	1149505002	#2	0	1142139005	900000000000011006	900000000000451002
284811000003022	20240701	1	999991001000101	1149505002	#10	1	1142135004	900000000000011006	900000000000451002
284821000003029	20240701	1	999991001000101	1149505002	#1	1	1142136003	900000000000011006	900000000000451002
284871000003025	20240701	1	999991001000101	1149505002	#80	2	1142135004	900000000000011006	900000000000451002
284881000003028	20240701	1	999991001000101	1149505002	#1	2	1142136003	900000000000011006	900000000000451002
284901000003025	20240701	1	999991001000101	777299001	#1	0	1142139005	900000000000011006	900000000000451002
284931000003023	20240701	1	999991001000101	775916001	#1	0	1142139005	900000000000011006	900000000000451002
285421000003028	20240701	1	999991001000101	1197129006	#2	0	1142139005	900000000000011006	900000000000451002
285471000003029	20240701	1	999991001000101	1197129006	#120	1	1142135004	900000000000011006	900000000000451002
285481000003027	20240701	1	999991001000101	1197129006	#1	1	1142136003	900000000000011006	900000000000451002
285531000003025	20240701	1	999991001000101	1197129006	#20	2	1142135004	900000000000011006	900000000000451002
285541000003021	20240701	1	999991001000101	1197129006	#1	2	1142136003	900000000000011006	900000000000451002
285911000003029	20240701	1	999991001000101	332454000	#1	0	1142139005	900000000000011006	900000000000451002
285961000003027	20240701	1	999991001000101	332454000	#1	1	1142137007	900000000000011006	900000000000451002
285971000003021	20240701	1	999991001000101	332454000	#5	1	1142138002	900000000000011006	900000000000451002
286451000003029	20240701	1	999991001000101	1204431003	#1	0	1142139005	900000000000011006	900000000000451002
286501000003026	20240701	1	999991001000101	1204431003	#1	1	1142137007	900000000000011006	900000000000451002
286511000003029	20240701	1	999991001000101	1204431003	#100	1	1142138002	900000000000011006	900000000000451002
286821000003024	20240701	1	999991001000101	769526005	#1	0	1142139005	900000000000011006	900000000000451002
286871000003023	20240701	1	999991001000101	769526005	#1	1	1142137007	900000000000011006	900000000000451002
286881000003020	20240701	1	999991001000101	769526005	#312.5	1	1142138002	900000000000011006	900000000000451002
287171000003028	20240701	1	999991001000101	321745007	#1	0	1142139005	900000000000011006	900000000000451002
287221000003023	20240701	1	999991001000101	321745007	#10	1	1142135004	900000000000011006	900000000000451002
287231000003020	20240701	1	999991001000101	321745007	#1	1	1142136003	900000000000011006	900000000000451002
287591000003023	20240701	1	999991001000101	777321009	#1	0	1142139005	900000000000011006	900000000000451002
288391000003027	20240701	1	999991001000101	371663004	#1	0	1142139005	900000000000011006	900000000000451002
288441000003026	20240701	1	999991001000101	371663004	#250	1	1142135004	900000000000011006	900000000000451002
288451000003028	20240701	1	999991001000101	371663004	#1	1	1142136003	900000000000011006	900000000000451002
288971000003027	20240701	1	999991001000101	776905004	#1	0	1142139005	900000000000011006	900000000000451002
291291000003029	20240701	1	999991001000101	318205007	#1	0	1142139005	900000000000011006	900000000000451002
291341000003027	20240701	1	999991001000101	318205007	#80	1	1142135004	900000000000011006	900000000000451002
291351000003029	20240701	1	999991001000101	318205007	#1	1	1142136003	900000000000011006	900000000000451002
291471000003027	20240701	1	999991001000101	879829009	#3	0	1142139005	900000000000011006	900000000000451002
291521000003025	20240701	1	999991001000101	879829009	#275	1	1142135004	900000000000011006	900000000000451002
291531000003028	20240701	1	999991001000101	879829009	#1	1	1142136003	900000000000011006	900000000000451002
291581000003029	20240701	1	999991001000101	879829009	#150	2	1142135004	900000000000011006	900000000000451002
291591000003027	20240701	1	999991001000101	879829009	#1	2	1142136003	900000000000011006	900000000000451002
291641000003023	20240701	1	999991001000101	879829009	#75	3	1142135004	900000000000011006	900000000000451002
291651000003021	20240701	1	999991001000101	879829009	#1	3	1142136003	900000000000011006	900000000000451002
291711000003029	20240701	1	999991001000101	324509007	#1	0	1142139005	900000000000011006	900000000000451002
291761000003027	20240701	1	999991001000101	324509007	#100	1	1142135004	900000000000011006	900000000000451002
291771000003021	20240701	1	999991001000101	324509007	#1	1	1142136003	900000000000011006	900000000000451002
292081000003029	20240701	1	999991001000101	1193836005	#1	0	1142139005	900000000000011006	900000000000451002
292131000003029	20240701	1	999991001000101	1193836005	#1	1	1142137007	900000000000011006	900000000000451002
292141000003020	20240701	1	999991001000101	1193836005	#20	1	1142138002	900000000000011006	900000000000451002
292441000003029	20240701	1	999991001000101	323420002	#1	0	1142139005	900000000000011006	900000000000451002
292491000003021	20240701	1	999991001000101	323420002	#1	1	1142137007	900000000000011006	900000000000451002
292501000003028	20240701	1	999991001000101	323420002	#50	1	1142138002	900000000000011006	900000000000451002
293261000003021	20240701	1	999991001000101	321602009	#1	0	1142139005	900000000000011006	900000000000451002
293311000003027	20240701	1	999991001000101	321602009	#500	1	1142135004	900000000000011006	900000000000451002
293321000003020	20240701	1	999991001000101	321602009	#1	1	1142136003	900000000000011006	900000000000451002
293711000003028	20240701	1	999991001000101	774932007	#1	0	1142139005	900000000000011006	900000000000451002
294281000003028	20240701	1	999991001000101	890311005	#1	0	1142139005	900000000000011006	900000000000451002
294331000003020	20240701	1	999991001000101	890311005	#1	1	1142137007	900000000000011006	900000000000451002
294341000003029	20240701	1	999991001000101	890311005	#15	1	1142138002	900000000000011006	900000000000451002
294581000003026	20240701	1	999991001000101	766087008	#1	0	1142139005	900000000000011006	900000000000451002
294631000003029	20240701	1	999991001000101	766087008	#50	1	1142135004	900000000000011006	900000000000451002
294641000003020	20240701	1	999991001000101	766087008	#1	1	1142136003	900000000000011006	900000000000451002
294741000003025	20240701	1	999991001000101	871751006	#1	0	1142139005	900000000000011006	900000000000451002
295281000003029	20240701	1	999991001000101	783644006	#1	0	1142139005	900000000000011006	900000000000451002
295331000003021	20240701	1	999991001000101	783644006	#50	1	1142135004	900000000000011006	900000000000451002
295341000003025	20240701	1	999991001000101	783644006	#1	1	1142136003	900000000000011006	900000000000451002
295741000003026	20240701	1	999991001000101	1153502002	#1	0	1142139005	900000000000011006	900000000000451002
295791000003023	20240701	1	999991001000101	1153502002	#1	1	1142137007	900000000000011006	900000000000451002
295801000003022	20240701	1	999991001000101	1153502002	#40	1	1142138002	900000000000011006	900000000000451002
296831000003022	20240701	1	999991001000101	777773007	#1	0	1142139005	900000000000011006	900000000000451002
296981000003027	20240701	1	999991001000101	1010555005	#1	0	1142139005	900000000000011006	900000000000451002
297031000003025	20240701	1	999991001000101	1010555005	#100	1	1142135004	900000000000011006	900000000000451002
297041000003021	20240701	1	999991001000101	1010555005	#1	1	1142136003	900000000000011006	900000000000451002
297201000003028	20240701	1	999991001000101	1119305005	#1	0	1142139005	900000000000011006	900000000000451002
297251000003027	20240701	1	999991001000101	322930009	#1	0	1142139005	900000000000011006	900000000000451002
297301000003021	20240701	1	999991001000101	322930009	#50	1	1142135004	900000000000011006	900000000000451002
297311000003023	20240701	1	999991001000101	322930009	#1	1	1142136003	900000000000011006	900000000000451002
298341000003020	20240701	1	999991001000101	776699001	#1	0	1142139005	900000000000011006	900000000000451002
298651000003026	20240701	1	999991001000101	777738005	#1	0	1142139005	900000000000011006	900000000000451002
298861000003029	20240701	1	999991001000101	769509004	#1	0	1142139005	900000000000011006	900000000000451002
298911000003020	20240701	1	999991001000101	769509004	#1	1	1142137007	900000000000011006	900000000000451002
298921000003027	20240701	1	999991001000101	769509004	#13.889	1	1142138002	900000000000011006	900000000000451002
300011000003029	20240701	1	999991001000101	330680003	#1	0	1142139005	900000000000011006	900000000000451002
300061000003027	20240701	1	999991001000101	330680003	#1	1	1142137007	900000000000011006	900000000000451002
300071000003021	20240701	1	999991001000101	330680003	#20	1	1142138002	900000000000011006	900000000000451002
300921000003023	20240701	1	999991001000101	1201790000	#1	0	1142139005	900000000000011006	900000000000451002
300971000003022	20240701	1	999991001000101	1201790000	#1	1	1142137007	900000000000011006	900000000000451002
300981000003024	20240701	1	999991001000101	1201790000	#36	1	1142138002	900000000000011006	900000000000451002
301211000003028	20240701	1	999991001000101	324712008	#1	0	1142139005	900000000000011006	900000000000451002
301261000003026	20240701	1	999991001000101	324712008	#100	1	1142135004	900000000000011006	900000000000451002
301271000003020	20240701	1	999991001000101	324712008	#1	1	1142136003	900000000000011006	900000000000451002
301381000003026	20240701	1	999991001000101	890469003	#1	0	1142139005	900000000000011006	900000000000451002
301431000003024	20240701	1	999991001000101	890469003	#50	1	1142135004	900000000000011006	900000000000451002
301441000003028	20240701	1	999991001000101	890469003	#1	1	1142136003	900000000000011006	900000000000451002
302001000003027	20240701	1	999991001000101	776219009	#1	0	1142139005	900000000000011006	900000000000451002
302121000003022	20240701	1	999991001000101	1197225009	#1	0	1142139005	900000000000011006	900000000000451002
302171000003021	20240701	1	999991001000101	1197225009	#1	1	1142137007	900000000000011006	900000000000451002
302181000003023	20240701	1	999991001000101	1197225009	#160	1	1142138002	900000000000011006	900000000000451002
302511000003022	20240701	1	999991001000101	783329001	#1	0	1142139005	900000000000011006	900000000000451002
302561000003024	20240701	1	999991001000101	783329001	#250	1	1142135004	900000000000011006	900000000000451002
302571000003025	20240701	1	999991001000101	783329001	#1	1	1142136003	900000000000011006	900000000000451002
302611000003021	20240701	1	999991001000101	400687000	#1	0	1142139005	900000000000011006	900000000000451002
302661000003023	20240701	1	999991001000101	400687000	#100	1	1142135004	900000000000011006	900000000000451002
302671000003029	20240701	1	999991001000101	400687000	#1	1	1142136003	900000000000011006	900000000000451002
302711000003028	20240701	1	999991001000101	327053003	#1	0	1142139005	900000000000011006	900000000000451002
302761000003026	20240701	1	999991001000101	327053003	#400	1	1142135004	900000000000011006	900000000000451002
302771000003020	20240701	1	999991001000101	327053003	#1	1	1142136003	900000000000011006	900000000000451002
302991000003022	20240701	1	999991001000101	792878009	#1	0	1142139005	900000000000011006	900000000000451002
303041000003024	20240701	1	999991001000101	792878009	#1	1	1142137007	900000000000011006	900000000000451002
303051000003022	20240701	1	999991001000101	792878009	#100	1	1142138002	900000000000011006	900000000000451002
303391000003025	20240701	1	999991001000101	1145424008	#1	0	1142139005	900000000000011006	900000000000451002
303441000003029	20240701	1	999991001000101	1145424008	#500	1	1142135004	900000000000011006	900000000000451002
303451000003026	20240701	1	999991001000101	1145424008	#1	1	1142136003	900000000000011006	900000000000451002
303811000003028	20240701	1	999991001000101	777553004	#1	0	1142139005	900000000000011006	900000000000451002
304491000003023	20240701	1	999991001000101	781980000	#1	0	1142139005	900000000000011006	900000000000451002
304541000003027	20240701	1	999991001000101	781980000	#1	1	1142137007	900000000000011006	900000000000451002
304551000003029	20240701	1	999991001000101	781980000	#100	1	1142138002	900000000000011006	900000000000451002
305091000003028	20240701	1	999991001000101	317544000	#1	0	1142139005	900000000000011006	900000000000451002
305141000003021	20240701	1	999991001000101	317544000	#100	1	1142135004	900000000000011006	900000000000451002
305151000003024	20240701	1	999991001000101	317544000	#1	1	1142136003	900000000000011006	900000000000451002
305421000003024	20240701	1	999991001000101	774685003	#1	0	1142139005	900000000000011006	900000000000451002
305841000003028	20240701	1	999991001000101	784440001	#3	0	1142139005	900000000000011006	900000000000451002
305891000003020	20240701	1	999991001000101	784440001	#25000	1	1142135004	900000000000011006	900000000000451002
305901000003021	20240701	1	999991001000101	784440001	#1	1	1142136003	900000000000011006	900000000000451002
305951000003022	20240701	1	999991001000101	784440001	#4500	2	1142135004	900000000000011006	900000000000451002
305961000003020	20240701	1	999991001000101	784440001	#1	2	1142136003	900000000000011006	900000000000451002
306011000003026	20240701	1	999991001000101	784440001	#20000	3	1142135004	900000000000011006	900000000000451002
306021000003024	20240701	1	999991001000101	784440001	#1	3	1142136003	900000000000011006	900000000000451002
306771000003021	20240701	1	999991001000101	1197390008	#1	0	1142139005	900000000000011006	900000000000451002
306821000003028	20240701	1	999991001000101	1197390008	#60	1	1142135004	900000000000011006	900000000000451002
306831000003026	20240701	1	999991001000101	1197390008	#1	1	1142136003	900000000000011006	900000000000451002
307941000003028	20240701	1	999991001000101	374184009	#1	0	1142139005	900000000000011006	900000000000451002
307991000003020	20240701	1	999991001000101	374184009	#12.5	1	1142135004	900000000000011006	900000000000451002
308001000003029	20240701	1	999991001000101	374184009	#1	1	1142136003	900000000000011006	900000000000451002
308411000003020	20240701	1	999991001000101	1172550006	#1	0	1142139005	900000000000011006	900000000000451002
308461000003022	20240701	1	999991001000101	1172550006	#1	1	1142137007	900000000000011006	900000000000451002
308471000003028	20240701	1	999991001000101	1172550006	#100	1	1142138002	900000000000011006	900000000000451002
308701000003027	20240701	1	999991001000101	1137312001	#1	0	1142139005	900000000000011006	900000000000451002
308751000003026	20240701	1	999991001000101	1137312001	#75	1	1142135004	900000000000011006	900000000000451002
308761000003028	20240701	1	999991001000101	1137312001	#1	1	1142136003	900000000000011006	900000000000451002
308901000003025	20240701	1	999991001000101	1179447005	#1	0	1142139005	900000000000011006	900000000000451002
308951000003029	20240701	1	999991001000101	1179447005	#1	1	1142137007	900000000000011006	900000000000451002
308961000003026	20240701	1	999991001000101	1179447005	#5	1	1142138002	900000000000011006	900000000000451002
309071000003029	20240701	1	999991001000101	769153001	#1	0	1142139005	900000000000011006	900000000000451002
309121000003029	20240701	1	999991001000101	769153001	#1	1	1142137007	900000000000011006	900000000000451002
309131000003027	20240701	1	999991001000101	769153001	#2	1	1142138002	900000000000011006	900000000000451002
309541000003028	20240701	1	999991001000101	1153639005	#1	0	1142139005	900000000000011006	900000000000451002
309591000003020	20240701	1	999991001000101	1153639005	#1	1	1142137007	900000000000011006	900000000000451002
309601000003027	20240701	1	999991001000101	1153639005	#10000	1	1142138002	900000000000011006	900000000000451002
309651000003026	20240701	1	999991001000101	317574008	#1	0	1142139005	900000000000011006	900000000000451002
309701000003021	20240701	1	999991001000101	317574008	#1	1	1142137007	900000000000011006	900000000000451002
309711000003023	20240701	1	999991001000101	317574008	#670	1	1142138002	900000000000011006	900000000000451002
310671000003025	20240701	1	999991001000101	1148455001	#1	0	1142139005	900000000000011006	900000000000451002
310721000003022	20240701	1	999991001000101	1148455001	#1	1	1142135004	900000000000011006	900000000000451002
310731000003024	20240701	1	999991001000101	1148455001	#1	1	1142136003	900000000000011006	900000000000451002
310801000003024	20240701	1	999991001000101	324825008	#1	0	1142139005	900000000000011006	900000000000451002
310851000003020	20240701	1	999991001000101	324825008	#1	1	1142137007	900000000000011006	900000000000451002
310861000003023	20240701	1	999991001000101	324825008	#10	1	1142138002	900000000000011006	900000000000451002
311101000003023	20240701	1	999991001000101	776695007	#2	0	1142139005	900000000000011006	900000000000451002
311201000003027	20240701	1	999991001000101	774482009	#1	0	1142139005	900000000000011006	900000000000451002
311611000003028	20240701	1	999991001000101	774557006	#1	0	1142139005	900000000000011006	900000000000451002
311771000003029	20240701	1	999991001000101	769303002	#1	0	1142139005	900000000000011006	900000000000451002
311821000003022	20240701	1	999991001000101	769303002	#1	1	1142137007	900000000000011006	900000000000451002
311831000003024	20240701	1	999991001000101	769303002	#1	1	1142138002	900000000000011006	900000000000451002
312541000003020	20240701	1	999991001000101	774553005	#1	0	1142139005	900000000000011006	900000000000451002
312571000003027	20240701	1	999991001000101	775811005	#1	0	1142139005	900000000000011006	900000000000451002
312781000003024	20240701	1	999991001000101	783338004	#1	0	1142139005	900000000000011006	900000000000451002
312831000003027	20240701	1	999991001000101	783338004	#20	1	1142135004	900000000000011006	900000000000451002
312841000003023	20240701	1	999991001000101	783338004	#1	1	1142136003	900000000000011006	900000000000451002
312881000003028	20240701	1	999991001000101	321197008	#1	0	1142139005	900000000000011006	900000000000451002
312931000003023	20240701	1	999991001000101	321197008	#5	1	1142135004	900000000000011006	900000000000451002
312941000003027	20240701	1	999991001000101	321197008	#1	1	1142136003	900000000000011006	900000000000451002
313751000003021	20240701	1	999991001000101	785951002	#1	0	1142139005	900000000000011006	900000000000451002
313801000003027	20240701	1	999991001000101	785951002	#500000	1	1142135004	900000000000011006	900000000000451002
313811000003025	20240701	1	999991001000101	785951002	#1	1	1142136003	900000000000011006	900000000000451002
314111000003023	20240701	1	999991001000101	1197401003	#3	0	1142139005	900000000000011006	900000000000451002
314441000003028	20240701	1	999991001000101	1197120005	#1	0	1142139005	900000000000011006	900000000000451002
314491000003020	20240701	1	999991001000101	1197120005	#100	1	1142135004	900000000000011006	900000000000451002
314501000003027	20240701	1	999991001000101	1197120005	#1	1	1142136003	900000000000011006	900000000000451002
314571000003022	20240701	1	999991001000101	774925003	#2	0	1142139005	900000000000011006	900000000000451002
314821000003020	20240701	1	999991001000101	318635007	#1	0	1142139005	900000000000011006	900000000000451002
314871000003024	20240701	1	999991001000101	318635007	#6.25	1	1142135004	900000000000011006	900000000000451002
314881000003021	20240701	1	999991001000101	318635007	#1	1	1142136003	900000000000011006	900000000000451002
315471000003020	20240701	1	999991001000101	330414007	#1	0	1142139005	900000000000011006	900000000000451002
315521000003022	20240701	1	999991001000101	330414007	#1	1	1142137007	900000000000011006	900000000000451002
315531000003024	20240701	1	999991001000101	330414007	#3	1	1142138002	900000000000011006	900000000000451002
315911000003020	20240701	1	999991001000101	775452007	#1	0	1142139005	900000000000011006	900000000000451002
316181000003021	20240701	1	999991001000101	776178000	#1	0	1142139005	900000000000011006	900000000000451002
316391000003021	20240701	1	999991001000101	317377000	#1	0	1142139005	900000000000011006	900000000000451002
316441000003022	20240701	1	999991001000101	317377000	#2	1	1142135004	900000000000011006	900000000000451002
316451000003020	20240701	1	999991001000101	317377000	#1	1	1142136003	900000000000011006	900000000000451002
316541000003021	20240701	1	999991001000101	1193829009	#1	0	1142139005	900000000000011006	900000000000451002
316591000003029	20240701	1	999991001000101	1193829009	#2	1	1142135004	900000000000011006	900000000000451002
316601000003022	20240701	1	999991001000101	1193829009	#1	1	1142136003	900000000000011006	900000000000451002
317521000003029	20240701	1	999991001000101	784943007	#1	0	1142139005	900000000000011006	900000000000451002
317571000003025	20240701	1	999991001000101	784943007	#1	1	1142137007	900000000000011006	900000000000451002
317581000003028	20240701	1	999991001000101	784943007	#14	1	1142138002	900000000000011006	900000000000451002
318511000003021	20240701	1	999991001000101	1204341004	#1	0	1142139005	900000000000011006	900000000000451002
318561000003023	20240701	1	999991001000101	1204341004	#400	1	1142135004	900000000000011006	900000000000451002
318571000003029	20240701	1	999991001000101	1204341004	#1	1	1142136003	900000000000011006	900000000000451002
318601000003023	20240701	1	999991001000101	1145279003	#1	0	1142139005	900000000000011006	900000000000451002
318651000003024	20240701	1	999991001000101	1145279003	#1	1	1142137007	900000000000011006	900000000000451002
318661000003022	20240701	1	999991001000101	1145279003	#100	1	1142138002	900000000000011006	900000000000451002
318811000003024	20240701	1	999991001000101	322064006	#1	0	1142139005	900000000000011006	900000000000451002
318861000003021	20240701	1	999991001000101	322064006	#50	1	1142135004	900000000000011006	900000000000451002
318871000003027	20240701	1	999991001000101	322064006	#1	1	1142136003	900000000000011006	900000000000451002
318941000003029	20240701	1	999991001000101	1193834008	#1	0	1142139005	900000000000011006	900000000000451002
318991000003021	20240701	1	999991001000101	1193834008	#1	1	1142137007	900000000000011006	900000000000451002
319001000003021	20240701	1	999991001000101	1193834008	#1	1	1142138002	900000000000011006	900000000000451002
319021000003025	20240701	1	999991001000101	774643002	#2	0	1142139005	900000000000011006	900000000000451002
319181000003025	20240701	1	999991001000101	375356000	#1	0	1142139005	900000000000011006	900000000000451002
319231000003024	20240701	1	999991001000101	375356000	#440	1	1142135004	900000000000011006	900000000000451002
319241000003028	20240701	1	999991001000101	375356000	#1	1	1142136003	900000000000011006	900000000000451002
320091000003028	20240701	1	999991001000101	376688006	#1	0	1142139005	900000000000011006	900000000000451002
320141000003021	20240701	1	999991001000101	376688006	#4	1	1142135004	900000000000011006	900000000000451002
320151000003024	20240701	1	999991001000101	376688006	#1	1	1142136003	900000000000011006	900000000000451002
320971000003026	20240701	1	999991001000101	1153501009	#1	0	1142139005	900000000000011006	900000000000451002
321021000003024	20240701	1	999991001000101	1153501009	#1	1	1142137007	900000000000011006	900000000000451002
321031000003021	20240701	1	999991001000101	1153501009	#100	1	1142138002	900000000000011006	900000000000451002
321161000003028	20240701	1	999991001000101	775841007	#2	0	1142139005	900000000000011006	900000000000451002
321551000003022	20240701	1	999991001000101	775942001	#1	0	1142139005	900000000000011006	900000000000451002
321651000003021	20240701	1	999991001000101	774434003	#1	0	1142139005	900000000000011006	900000000000451002
322821000003021	20240701	1	999991001000101	878903003	#1	0	1142139005	900000000000011006	900000000000451002
322871000003020	20240701	1	999991001000101	878903003	#400	1	1142135004	900000000000011006	900000000000451002
322881000003022	20240701	1	999991001000101	878903003	#1	1	1142136003	900000000000011006	900000000000451002
322961000003024	20240701	1	999991001000101	774639001	#1	0	1142139005	900000000000011006	900000000000451002
323191000003020	20240701	1	999991001000101	776694006	#1	0	1142139005	900000000000011006	900000000000451002
323241000003020	20240701	1	999991001000101	1149502004	#2	0	1142139005	900000000000011006	900000000000451002
323291000003028	20240701	1	999991001000101	1149502004	#5	1	1142135004	900000000000011006	900000000000451002
323301000003029	20240701	1	999991001000101	1149502004	#1	1	1142136003	900000000000011006	900000000000451002
323351000003028	20240701	1	999991001000101	1149502004	#40	2	1142135004	900000000000011006	900000000000451002
323361000003025	20240701	1	999991001000101	1149502004	#1	2	1142136003	900000000000011006	900000000000451002
323971000003023	20240701	1	999991001000101	785027009	#1	0	1142139005	900000000000011006	900000000000451002
324021000003021	20240701	1	999991001000101	785027009	#1	1	1142137007	900000000000011006	900000000000451002
324031000003023	20240701	1	999991001000101	785027009	#1	1	1142138002	900000000000011006	900000000000451002
324201000003020	20240701	1	999991001000101	325329000	#1	0	1142139005	900000000000011006	900000000000451002
324251000003021	20240701	1	999991001000101	325329000	#5	1	1142135004	900000000000011006	900000000000451002
324261000003024	20240701	1	999991001000101	325329000	#1	1	1142136003	900000000000011006	900000000000451002
324281000003028	20240701	1	999991001000101	774880006	#1	0	1142139005	900000000000011006	900000000000451002
325201000003021	20240701	1	999991001000101	1204430002	#1	0	1142139005	900000000000011006	900000000000451002
325251000003022	20240701	1	999991001000101	1204430002	#1	1	1142137007	900000000000011006	900000000000451002
325261000003020	20240701	1	999991001000101	1204430002	#50	1	1142138002	900000000000011006	900000000000451002
325521000003028	20240701	1	999991001000101	318850001	#1	0	1142139005	900000000000011006	900000000000451002
325571000003029	20240701	1	999991001000101	318850001	#2.5	1	1142135004	900000000000011006	900000000000451002
325581000003027	20240701	1	999991001000101	318850001	#1	1	1142136003	900000000000011006	900000000000451002
325751000003028	20240701	1	999991001000101	414124007	#1	0	1142139005	900000000000011006	900000000000451002
325801000003022	20240701	1	999991001000101	414124007	#100	1	1142135004	900000000000011006	900000000000451002
325811000003024	20240701	1	999991001000101	414124007	#1	1	1142136003	900000000000011006	900000000000451002
326191000003027	20240701	1	999991001000101	409226009	#1	0	1142139005	900000000000011006	900000000000451002
326241000003027	20240701	1	999991001000101	409226009	#25	1	1142135004	900000000000011006	900000000000451002
326251000003029	20240701	1	999991001000101	409226009	#1	1	1142136003	900000000000011006	900000000000451002
326901000003024	20240701	1	999991001000101	775088005	#1	0	1142139005	900000000000011006	900000000000451002
326941000003022	20240701	1	999991001000101	375489004	#1	0	1142139005	900000000000011006	900000000000451002
326991000003025	20240701	1	999991001000101	375489004	#1	1	1142137007	900000000000011006	900000000000451002
327001000003023	20240701	1	999991001000101	375489004	#5	1	1142138002	900000000000011006	900000000000451002
327291000003022	20240701	1	999991001000101	370326007	#1	0	1142139005	900000000000011006	900000000000451002
327341000003024	20240701	1	999991001000101	370326007	#25	1	1142135004	900000000000011006	900000000000451002
327351000003022	20240701	1	999991001000101	370326007	#1	1	1142136003	900000000000011006	900000000000451002
327391000003027	20240701	1	999991001000101	783641003	#1	0	1142139005	900000000000011006	900000000000451002
327441000003026	20240701	1	999991001000101	783641003	#25	1	1142135004	900000000000011006	900000000000451002
327451000003028	20240701	1	999991001000101	783641003	#1	1	1142136003	900000000000011006	900000000000451002
328001000003024	20240701	1	999991001000101	1011000221100	#1	0	1142139005	900000000000011006	900000000000451002
328331000003029	20240701	1	999991001000101	1197781004	#1	0	1142139005	900000000000011006	900000000000451002
328381000003025	20240701	1	999991001000101	1197781004	#1	1	1142137007	900000000000011006	900000000000451002
328391000003028	20240701	1	999991001000101	1197781004	#125	1	1142138002	900000000000011006	900000000000451002
328451000003029	20240701	1	999991001000101	375460001	#1	0	1142139005	900000000000011006	900000000000451002
328501000003026	20240701	1	999991001000101	375460001	#400	1	1142135004	900000000000011006	900000000000451002
328511000003029	20240701	1	999991001000101	375460001	#1	1	1142136003	900000000000011006	900000000000451002
328931000003025	20240701	1	999991001000101	766466006	#1	0	1142139005	900000000000011006	900000000000451002
328981000003026	20240701	1	999991001000101	766466006	#1	1	1142137007	900000000000011006	900000000000451002
328991000003029	20240701	1	999991001000101	766466006	#5	1	1142138002	900000000000011006	900000000000451002
329301000003026	20240701	1	999991001000101	1202032001	#1	0	1142139005	900000000000011006	900000000000451002
329351000003025	20240701	1	999991001000101	1202032001	#100	1	1142135004	900000000000011006	900000000000451002
329361000003027	20240701	1	999991001000101	1202032001	#1	1	1142136003	900000000000011006	900000000000451002
329621000003025	20240701	1	999991001000101	424646001	#3	0	1142139005	900000000000011006	900000000000451002
329671000003026	20240701	1	999991001000101	424646001	#300	1	1142135004	900000000000011006	900000000000451002
329681000003029	20240701	1	999991001000101	424646001	#1	1	1142136003	900000000000011006	900000000000451002
329731000003020	20240701	1	999991001000101	424646001	#600	2	1142135004	900000000000011006	900000000000451002
329741000003029	20240701	1	999991001000101	424646001	#1	2	1142136003	900000000000011006	900000000000451002
329791000003021	20240701	1	999991001000101	424646001	#200	3	1142135004	900000000000011006	900000000000451002
329801000003020	20240701	1	999991001000101	424646001	#1	3	1142136003	900000000000011006	900000000000451002
330051000003021	20240701	1	999991001000101	370176001	#1	0	1142139005	900000000000011006	900000000000451002
330101000003021	20240701	1	999991001000101	370176001	#120	1	1142135004	900000000000011006	900000000000451002
330111000003023	20240701	1	999991001000101	370176001	#1	1	1142136003	900000000000011006	900000000000451002
330711000003024	20240701	1	999991001000101	765617008	#1	0	1142139005	900000000000011006	900000000000451002
330761000003021	20240701	1	999991001000101	765617008	#40	1	1142135004	900000000000011006	900000000000451002
330771000003027	20240701	1	999991001000101	765617008	#1	1	1142136003	900000000000011006	900000000000451002
330911000003021	20240701	1	999991001000101	775545008	#1	0	1142139005	900000000000011006	900000000000451002
331531000003026	20240701	1	999991001000101	2221000221107	#1	0	1142139005	900000000000011006	900000000000451002
331811000003024	20240701	1	999991001000101	318052005	#1	0	1142139005	900000000000011006	900000000000451002
331861000003021	20240701	1	999991001000101	318052005	#5	1	1142135004	900000000000011006	900000000000451002
